$GPGGA,172140.800,3732.6003,N,12216.0282,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*5E
$GPGGA,172141.000,3732.6000,N,12216.0274,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*5C
$GPGGA,172141.200,3732.5997,N,12216.0265,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*5A
$GPGGA,172141.400,3732.5994,N,12216.0257,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*5E
$GPGGA,172141.600,3732.5991,N,12216.0248,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*57
$GPGGA,172141.800,3732.5988,N,12216.0238,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*56
$GPGGA,172142.000,3732.5985,N,12216.0229,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*50
$GPGGA,172142.200,3732.5982,N,12216.0219,W,2,8,1.07,10.5,M,-25.6,M,0000,0000*55
$GPGGA,172142.400,3732.5978,N,12216.0210,W,2,9,0.95,10.5,M,-25.6,M,0000,0000*54
$GPGGA,172142.600,3732.5975,N,12216.0200,W,2,7,1.10,10.4,M,-25.6,M,0000,0000*59
$GPGGA,172142.800,3732.5972,N,12216.0190,W,2,7,1.11,10.4,M,-25.6,M,0000,0000*5B
$GPGGA,172143.000,3732.5969,N,12216.0179,W,2,7,1.11,10.3,M,-25.6,M,0000,0000*58
$GPGGA,172143.200,3732.5966,N,12216.0169,W,2,9,0.95,10.3,M,-25.6,M,0000,0000*57
$GPGGA,172143.400,3732.5962,N,12216.0158,W,2,9,0.95,10.3,M,-25.6,M,0000,0000*57
$GPGGA,172143.600,3732.5959,N,12216.0148,W,2,8,1.07,10.2,M,-25.6,M,0000,0000*56
$GPGGA,172143.800,3732.5955,N,12216.0138,W,2,8,1.07,10.2,M,-25.6,M,0000,0000*53
$GPGGA,172144.000,3732.5952,N,12216.0127,W,2,7,1.11,10.1,M,-25.6,M,0000,0000*5E
$GPGGA,172144.200,3732.5949,N,12216.0117,W,2,9,0.95,10.0,M,-25.6,M,0000,0000*57
$GPGGA,172144.400,3732.5945,N,12216.0107,W,2,9,0.95,10.0,M,-25.6,M,0000,0000*5C
$GPGGA,172144.600,3732.5942,N,12216.0096,W,2,8,1.07,9.9,M,-25.6,M,0000,0000*6A
$GPGGA,172144.800,3732.5939,N,12216.0086,W,2,8,1.07,9.9,M,-25.6,M,0000,0000*69
$GPGGA,172145.000,3732.5936,N,12216.0075,W,2,9,0.95,9.9,M,-25.6,M,0000,0000*68
$GPGGA,172145.200,3732.5932,N,12216.0065,W,2,9,0.95,9.8,M,-25.6,M,0000,0000*6E
$GPGGA,172145.400,3732.5929,N,12216.0054,W,2,7,1.11,9.8,M,-25.6,M,0000,0000*63
$GPGGA,172145.600,3732.5926,N,12216.0044,W,2,7,1.11,9.7,M,-25.6,M,0000,0000*60
